Date,Location,Latitude,Longitude,Text
25 June,"At Leintrey, east of Luneville",,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
25 June,The village of Kopaczyska,,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
25 June,Southeast of Chorzele,,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
25 June,east of Hza,,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
25 June,Northwest of Halicz,,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
25 June,southern bank of the Dniester at Martinow,,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
25 June,at Chodorow,,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
23 June,"near Kaleboghaz, on the Caucasus front",,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
24 June,"near Sedd-ul-Bahr and Ari Burnu, on the Dardanelles front",,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
24 June,"near the Shetland Islands, 25° miles east of Skerries",,,"Official Communications from the German General Government.

BERLIN, 25 June. (Official report of this afternoon.)

Western theater of war.

South of Souchez, we captured some machine guns in hand-to-hand combat. Repeated enemy forward movements on our Labyrinth position were thwarted. On the western edge of the Argonne forest, a French battalion unsuccessfully attacked our new front positions and suffered serious losses in the process. In the counter-attack, we captured another trench along with two blockhouses; 8 machine guns and 3 mine launchers fell into our hands. On the Meuse Heights, the French attacks west of the Trench failed completely. East of the Trench, we recaptured a communication trench, which the enemy defended to the utmost. At Leintrey, east of Luneville, we repelled enemy ventures of little importance.

Eastern theater of war.

The village of Kopaczyska, which has been in our possession since the day before yesterday, has been relinquished again. Southeast of Chorzele, our troops captured part of the enemy’s position after fierce hand-to-hand combat near the village of Stegna and entrenched themselves there.

Southeastern theater of war.

The troops of General von Woyrsch are pursuing the Russians beyond the wooded area east of Hza. Essentially, the situation with Field Marshal von Mackensen's armies remains unchanged. Northwest of Halicz, parts of the army under von Linsingen had to retreat to the southern bank of the Dniester at Martinow due to counter-attacks by a superior enemy. Further upstream, our offensive is making good progress. The left wing of this army is positioned at Chodorow.

CONSTANTINOPLE, 25 June. The Headquarters reports on 24 June: On the Caucasus front, one of our detachments, in a counter-attack on the morning of 23 June near Kaleboghaz, pushed the enemy rear guard back. The enemy retreated to Kaleboghaz. On the Dardanelles front, there were intermittent, weak artillery and infantry skirmishes yesterday near Sedd-ul-Bahr and Ari Burnu. On the other fronts, the situation is unchanged.

LONDON, 24 June. Reuter and Lloyds report from Cullercoates: The steamship ""Lama"" signaled today: We just rescued the crews of the cutters (fishing boats with sails and engines) ""Quietwater"" from Peterhead and ""Viceroy"" from Aberdeen, which were sunk last night at 11 o'clock near the Shetland Islands, 25° miles east of Skerries. They reported that five more cutters were sunk."
26 June,Between Halicz and Zurawno,,,"Announcements of the
German General
Government.

VIENNA, 26 June. (Official report from yesterday.)

Russian theater of war.

Between Halicz and Zurawno, the battle continues. On the northern bank of the Dniester, Russian counterattacks were repelled. Our attack progresses. Yesterday we advanced past Zydaczow and occupied Chodorow. Otherwise, the situation on the Dniester downstream to Halicz, as well as east of Lemberg, at Rawaruska and on the Tanew, remains unchanged. The southern bank of the San has been cleared of the enemy. In Poland, the allied troops are pursuing the Russian forces, which are retreating to Zawichost, Ozarow, and Sienno.

Italian theater of war.

On the Tyrolean and Carinthian borders, there is artillery fighting in many places. In the coastal border area, we repelled two enemy attacks east of Ronchi in the early morning. The enemy has heavily shelled the bridgehead at Görz and the edge of the plateau of Comen.

CONSTANTINOPLE, 25 June. The Headquarters announces: On the Caucasus front, the artillery battle with the enemy rearguards continued on June 24 in the mountain region near Kale Boghasi. A small skirmish took place in the area of Marman Boghasi. On the Dardanelles front, the guns thundered at Ari Burnu with intermittent fire during the night of June 25. At Sedd-ul-Bahr, the situation has remained unchanged since the last battle in which the enemy was driven back to his old positions. Since then, he has undertaken no movements of any significance. So far, we have not been able to even approximately determine the extraordinarily large losses of the enemy in the battle of June 21. Our artillery does not fire on the hospital ships that are continuously evacuating the wounded. On the night of June 25, one of our reconnaissance patrols from the right flank surprised an enemy unit in a trench at Sedd-ul-Bahr, destroyed it, destroyed the machine guns, and returned with 26 rifles, 9 boxes of ammunition, engineering materials, spare parts for machine guns, telephone equipment, and bombs as booty. From the other fronts, there is nothing to report. 

The General Government"
24 June,Kale Boghasi,,,"Announcements of the
German General
Government.

VIENNA, 26 June. (Official report from yesterday.)

Russian theater of war.

Between Halicz and Zurawno, the battle continues. On the northern bank of the Dniester, Russian counterattacks were repelled. Our attack progresses. Yesterday we advanced past Zydaczow and occupied Chodorow. Otherwise, the situation on the Dniester downstream to Halicz, as well as east of Lemberg, at Rawaruska and on the Tanew, remains unchanged. The southern bank of the San has been cleared of the enemy. In Poland, the allied troops are pursuing the Russian forces, which are retreating to Zawichost, Ozarow, and Sienno.

Italian theater of war.

On the Tyrolean and Carinthian borders, there is artillery fighting in many places. In the coastal border area, we repelled two enemy attacks east of Ronchi in the early morning. The enemy has heavily shelled the bridgehead at Görz and the edge of the plateau of Comen.

CONSTANTINOPLE, 25 June. The Headquarters announces: On the Caucasus front, the artillery battle with the enemy rearguards continued on June 24 in the mountain region near Kale Boghasi. A small skirmish took place in the area of Marman Boghasi. On the Dardanelles front, the guns thundered at Ari Burnu with intermittent fire during the night of June 25. At Sedd-ul-Bahr, the situation has remained unchanged since the last battle in which the enemy was driven back to his old positions. Since then, he has undertaken no movements of any significance. So far, we have not been able to even approximately determine the extraordinarily large losses of the enemy in the battle of June 21. Our artillery does not fire on the hospital ships that are continuously evacuating the wounded. On the night of June 25, one of our reconnaissance patrols from the right flank surprised an enemy unit in a trench at Sedd-ul-Bahr, destroyed it, destroyed the machine guns, and returned with 26 rifles, 9 boxes of ammunition, engineering materials, spare parts for machine guns, telephone equipment, and bombs as booty. From the other fronts, there is nothing to report. 

The General Government"
25 June,Ari Burnu,40.2330138,26.2765297,"Announcements of the
German General
Government.

VIENNA, 26 June. (Official report from yesterday.)

Russian theater of war.

Between Halicz and Zurawno, the battle continues. On the northern bank of the Dniester, Russian counterattacks were repelled. Our attack progresses. Yesterday we advanced past Zydaczow and occupied Chodorow. Otherwise, the situation on the Dniester downstream to Halicz, as well as east of Lemberg, at Rawaruska and on the Tanew, remains unchanged. The southern bank of the San has been cleared of the enemy. In Poland, the allied troops are pursuing the Russian forces, which are retreating to Zawichost, Ozarow, and Sienno.

Italian theater of war.

On the Tyrolean and Carinthian borders, there is artillery fighting in many places. In the coastal border area, we repelled two enemy attacks east of Ronchi in the early morning. The enemy has heavily shelled the bridgehead at Görz and the edge of the plateau of Comen.

CONSTANTINOPLE, 25 June. The Headquarters announces: On the Caucasus front, the artillery battle with the enemy rearguards continued on June 24 in the mountain region near Kale Boghasi. A small skirmish took place in the area of Marman Boghasi. On the Dardanelles front, the guns thundered at Ari Burnu with intermittent fire during the night of June 25. At Sedd-ul-Bahr, the situation has remained unchanged since the last battle in which the enemy was driven back to his old positions. Since then, he has undertaken no movements of any significance. So far, we have not been able to even approximately determine the extraordinarily large losses of the enemy in the battle of June 21. Our artillery does not fire on the hospital ships that are continuously evacuating the wounded. On the night of June 25, one of our reconnaissance patrols from the right flank surprised an enemy unit in a trench at Sedd-ul-Bahr, destroyed it, destroyed the machine guns, and returned with 26 rifles, 9 boxes of ammunition, engineering materials, spare parts for machine guns, telephone equipment, and bombs as booty. From the other fronts, there is nothing to report. 

The General Government"
21 June,Sedd-ul-Bahr,,,"Announcements of the
German General
Government.

VIENNA, 26 June. (Official report from yesterday.)

Russian theater of war.

Between Halicz and Zurawno, the battle continues. On the northern bank of the Dniester, Russian counterattacks were repelled. Our attack progresses. Yesterday we advanced past Zydaczow and occupied Chodorow. Otherwise, the situation on the Dniester downstream to Halicz, as well as east of Lemberg, at Rawaruska and on the Tanew, remains unchanged. The southern bank of the San has been cleared of the enemy. In Poland, the allied troops are pursuing the Russian forces, which are retreating to Zawichost, Ozarow, and Sienno.

Italian theater of war.

On the Tyrolean and Carinthian borders, there is artillery fighting in many places. In the coastal border area, we repelled two enemy attacks east of Ronchi in the early morning. The enemy has heavily shelled the bridgehead at Görz and the edge of the plateau of Comen.

CONSTANTINOPLE, 25 June. The Headquarters announces: On the Caucasus front, the artillery battle with the enemy rearguards continued on June 24 in the mountain region near Kale Boghasi. A small skirmish took place in the area of Marman Boghasi. On the Dardanelles front, the guns thundered at Ari Burnu with intermittent fire during the night of June 25. At Sedd-ul-Bahr, the situation has remained unchanged since the last battle in which the enemy was driven back to his old positions. Since then, he has undertaken no movements of any significance. So far, we have not been able to even approximately determine the extraordinarily large losses of the enemy in the battle of June 21. Our artillery does not fire on the hospital ships that are continuously evacuating the wounded. On the night of June 25, one of our reconnaissance patrols from the right flank surprised an enemy unit in a trench at Sedd-ul-Bahr, destroyed it, destroyed the machine guns, and returned with 26 rifles, 9 boxes of ammunition, engineering materials, spare parts for machine guns, telephone equipment, and bombs as booty. From the other fronts, there is nothing to report. 

The General Government"
25 June,Sedd-ul-Bahr,,,"Announcements of the
German General
Government.

VIENNA, 26 June. (Official report from yesterday.)

Russian theater of war.

Between Halicz and Zurawno, the battle continues. On the northern bank of the Dniester, Russian counterattacks were repelled. Our attack progresses. Yesterday we advanced past Zydaczow and occupied Chodorow. Otherwise, the situation on the Dniester downstream to Halicz, as well as east of Lemberg, at Rawaruska and on the Tanew, remains unchanged. The southern bank of the San has been cleared of the enemy. In Poland, the allied troops are pursuing the Russian forces, which are retreating to Zawichost, Ozarow, and Sienno.

Italian theater of war.

On the Tyrolean and Carinthian borders, there is artillery fighting in many places. In the coastal border area, we repelled two enemy attacks east of Ronchi in the early morning. The enemy has heavily shelled the bridgehead at Görz and the edge of the plateau of Comen.

CONSTANTINOPLE, 25 June. The Headquarters announces: On the Caucasus front, the artillery battle with the enemy rearguards continued on June 24 in the mountain region near Kale Boghasi. A small skirmish took place in the area of Marman Boghasi. On the Dardanelles front, the guns thundered at Ari Burnu with intermittent fire during the night of June 25. At Sedd-ul-Bahr, the situation has remained unchanged since the last battle in which the enemy was driven back to his old positions. Since then, he has undertaken no movements of any significance. So far, we have not been able to even approximately determine the extraordinarily large losses of the enemy in the battle of June 21. Our artillery does not fire on the hospital ships that are continuously evacuating the wounded. On the night of June 25, one of our reconnaissance patrols from the right flank surprised an enemy unit in a trench at Sedd-ul-Bahr, destroyed it, destroyed the machine guns, and returned with 26 rifles, 9 boxes of ammunition, engineering materials, spare parts for machine guns, telephone equipment, and bombs as booty. From the other fronts, there is nothing to report. 

The General Government"
June 26,Souchez,50.391009,2.7410877,"""Announcements from the German General Government.

BERLIN, June 26. (Official report from this afternoon.)

'Western theater of war.

The hand-to-hand combat, which had been raging for days without cease to oust the enemy from our positions, those he occupied north of Souchez and halfway between Souchez and Neuville, has ended. Last night the last French were driven out of our trenches. Last evening the enemy still attempted significant reinforcements to attack, both on either side of the Lorette heights and south of Souchez; but in vain. At Souain in Champagne, we partially blew up the enemy positions; east of Perthes, the French themselves destroyed a portion of their own positions due to unsuccessful mine detonations. West of Combres on the Meuse heights, fierce fighting occurred. On both sides of the Trench, the French attacked four times and always with fresh troops over a front breadth of about 3 kilometers. Each time they were halted by our fire. Where the enemy reached our trenches, they were beaten back with great losses in hand-to-hand combat. A counterattack led to the capture of an advanced enemy position west of the Trench; there the enemy still holds a small section of trench he conquered on June 20. The enemy made a few fruitless attacks on our outposts at Leintrey east of Lunéville. Since the first day of the great battle at Arras, our aviators have been contesting the enemy's air supremacy. Both sides have made sacrifices. Ours were not in vain: for several days we have achieved good success.

Eastern theater of war.

Württemberg regiments stormed some Russian positions south-east of Oglenda, north of Prasnyscz, and on both sides of the Murawka brook and maintained their positions, despite several, also strong, counterattacks. The spoils consist of 636 prisoners and 4 machine guns.

- Southeastern theater of war.

The army of General von Linsingen is making good progress on the northern bank of the Dniester. At Halicz, the enemy still occupies the right bank. Since the start of his attack across this river on June 23, this army has taken 3,500 prisoners. Between the Dniester and the area east of Lemberg, the pursuit continues.

The German General Government in Belgium.'"""
